就算你不买那杯时蔬汤，也不会有人赶你。09年做，有一批特别着急的机器，从早上一直忙到凌晨。本来准备直接住在自助银行里。但是实在饿的受不了，就去了旁边一家24小时KFC。本意是去买点吃	的，然后回自助银行睡觉。记得很清楚，凌晨两点，夏天，KFC里有空调。里面有不少人，有两三桌打扑克的人，很有素质，声音不吵。
不会赶出去的。十几年前，我还在广东。有一次周	末去广州找闺蜜玩，本来打算跟她去白马逛衣服，再吃个晚饭然后去网吧打游戏，再吃个宵夜坐最晚一班车回深圳。那时候单身，回租房没啥事，周末都会把时间花光。所以，我提前买好回深圳的返程票。结果，逛到傍晚准备吃晚饭的时候，她被公司领导叫回去加班。那时候还没有12306，手机只能上QQ，连微信和网页都没有。
半夜，江池的青梅给我发来了微信消息：「我把他让给你了。就算他没有那么爱你，也请你以后一定要好好照顾他。」我把江池摇醒，江池陡然清醒，拿出手机打	开微信就是一顿输出：「大姐！你脑子没病吧？不就是我当初没收你情书吗？」「你脑子有病能不能去看精神科？大半夜的打扰我女朋友闹哪样！」1我和江池在一起五年，大学毕业后打算订婚。
我离婚 9 次，次次都找同一个律师帮我拟离婚协	议。最终在我第 10 次离婚的时候。冷峻的律师忍不住问道：「你这一年到头还挺忙的？」我挑眉笑，「这不是你给我介绍的门路吗？」律师哼了一声。将离婚协议甩在我的身上。「我是你第一任前夫，不是你的律师，不要离婚就找我。」后来，9 个前夫来找我复婚。他拦住众人，咬着牙，一把抓住我的手。
（已完结）太子请旨，要退了和我的婚约，娶他带回来的穿越女。陛下暴怒“不娶阿鸾，你这个太子也不用当了”混乱间，我听见穿越女的心声“林楚鸾，等着！总有一天，我会当上太子妃，将你踩在脚下”我笑了“行，看是你当太子妃快，还是我废太子快。全文：父母爱情故事：番外1）一开始是在太子的接风宴上。我以为我听错了，毕竟宴席上人声	嘈杂。
海洋量子号首航时的乘坐体验，就如在我们的知乎专栏中已经写的那样，是惊艳的。时隔	两年半，「携程邮轮」又一次以测评为目的，登上仍然是亚洲最大的海洋量子号。不过在综合了吃、住、玩，尤其是服务之后，对于这次的乘坐体验，我们只想说：「不着急，咱们一项项说。为了做更全面的测评，我们早就打定主意要上船买特色餐厅套餐了。
刚好上个月量子号在上海首航，我们写过体验文章，题主可以看一下~原文刊登在我们的知乎专栏2015年6月24日，皇家加勒比海洋量子	号经历了漫长的环球，抵达中国上海。这一次，我们终于可以让视线越过华美的3D效果图，亲眼直面这艘“来自未来的游轮。首先上一张夜色中的海洋量子号。船身宽41米，长348米，载客数超过4000人。
谢邀~最近刚好坐过。坐过之后呢，就在思考要不要团建的时候再坐一次…先简单说一下吧，「海洋量子号」全年始航于上海，一共可以搭	载四千多名乘客，也被称为「改变游轮历史的革命性巨轮」。这个称号我们不多说了，还是看看具体的吧！2018 年，皇家加勒比会部署多条由中国母港出发的精选长航线，其中就包括题主问的「海洋量子号」由上海出发的 6 条，可以让你一次探访多个目的地，而且也能有充分的时间来进行海上巡游或者和家人、朋友们一起体验船上的各种设施。
6月25号上海首航，估计目前还没有什么国人乘坐过吧。不过，这是邮轮公司首次把新船部署在中国，而且该系列的第二条船将会部署在天津，由此可以看出对中国邮轮市场未来发展的重视程度。我也没	有乘坐过这条船，但有幸在她建造时参与过部分检验工作。根据我的感受，这是目前中国邮轮市场上最新、最大、最先进的。以下进入多图模式：这是铺龙骨时的场景。
1 ，登船篇11月刚乘坐过量子号游轮，我们是从长春出发的，因为量子号从天津离港且港口离特别近，所以我们坐火车到塘沽，下了火车很多出租车在等客人，我们打出租车到港口是60元钱。到了天津国际邮轮港口我们看到的是这样的着实吓了一跳，因为邮轮的行李是人工托运的 在上邮轮之前是要委托给邮轮的工作人员帮忙提上船的，放心在你到达房间之前都会放在房间的门口的，之后的流程就是登船 需要换房间卡和绑定银行卡[是为了在邮轮上消费直接刷房卡就可以了比较方便最后一天离开的时候结账就可以]之后是影像采集工作人员采集好旅客的照片就可以过安检登船了2、邮轮活动篇2.1入住登上邮轮之后先去找到房间，我们住的是内仓房里面还是不错的，每天有人打扫还会把毛巾做成不同的小动物2.2餐厅和游玩船上有20多个餐厅其中很多是免费的每人每	天会有一个详细的写明各个餐厅和节目的开放时间，按照时间自己探险吧^_^邮轮上的和ifly需要提前预定，手机在邮轮上连接不到网络，开通也联不上呦，在公海上只能用邮轮的需要去邮轮的服务中心办理。
来自2018年的补充，选择量子号，就去尝试一下顶层名叫的娱乐项目，就是那个可以升到近百米高的大球球，感受就是岸上那么的庞然大物的我的邮轮轮，在海洋上是那么的渺小，如一叶扁舟，再来点海	风，视觉效果着实惊叹，分分钟后悔在邮轮上，哈哈哈”今年九月份(已经是2015年的事了)刚坐过，也只坐过这艘游轮，感觉不错。
我来种草啦。那时候选择的航线是上海-日本福冈-上海的路线，船是这样的，先上图。这是一艘庞然大物一共有376间内舱房、148间海景房、1447间海景阳台房和12	5间套房，如果不是刻意追求性价比等待抛舱价，海景阳台房是最佳的选择，不仅能够拥有完整的落地窗，阳台还提供两把沙滩椅和小桌子，因此景观无阻碍的海景阳台房即使数量最多也是抢手货，如果在房间内看不到蓝天大海，乘坐邮轮的趣味性恐怕要大打折扣，不过在没有窗户的内舱房中，海洋量子号还配备了80英寸的屏幕作为补足，通过船体周围的摄像头提供船外的实时图像，只是分辨率差了一些、也感受不到海风。
我现在就在量子号上，有感而发优点1，住的很舒服，比预想的还很多，小时候也乘坐过海轮，印象里很糟糕，这次是标准套房，30平左右，还有个不小的阳台，双台盆，洗浴和厕所完全分离，还有浴缸，尤其是洗澡，水压水量和一般酒店毫无区别，总之住是非常不错的2，吃的也还行，几乎24小时供应食物，而且质	量把控也过得去，虽然瓶装水只免费共饮两瓶，但取水的地方其实很多，反正不会饿着你3，卫生，一天2次，所有餐厅强制洗手，24看见有职员一手喷壶一手毛巾在擦拭（后来发现其实主要是防止盐分腐蚀）缺点1，不要以为有十几万吨，在上面就真的如履平地了，从上船起我就感觉到了摇晃，回程的那天东北风，很多很多人吐了2，娱乐还是很弱，即使有ifly 、north star，balabalabala，trust me最后你只能去赌场（ps竟然比北极星还难定）3，上岸游极其坑爹，网上多有评述可自行查阅，有一个很重要原因是船太大，只能停货港。
有乘坐游轮的想法应该是在两三年前，苦于一直没有一个合适的契机，所以只停留在偶尔关注和嘴上聊聊的地步。直到去年结婚，由于工作方面的因素没能请到足够	的假期，今年原本想趁国庆去泰国玩玩补偿一下自己，结果黄金周期间的泰国双飞往返机票都赶上平时交通吃住带土产的钱了，觉得不值。机缘巧合之下就想干脆坐个游轮体验一下，正好量子号9.30有一条上海—宫崎—上海的航程，便果断提前两个月订下了。
目前正在船上，船上wifi已购买全程套餐不用担心随便用，但是速度是墙外屌炸天墙内慢掉渣，先试着po点照片吧照片po不上	去，等9号回上海了再po
作为一名游轮老司机，来答一波～那些只玩过几次的人就不要跟我辩解了吧。首先说总结：烂！但有多烂呢，我一下子答不上来。就和小它很多的歌诗达对比下吧。1，餐饮歌诗达：各种免费付费餐厅一目了然，即使免费餐厅每天样式都有变化，口味不错，	就算付费的价格也还公道。量子：餐厅开放时间杂乱无章，我们是中午登的船，本来几千人突然乌央乌央上来居然就给开一个餐厅，居然还只有披萨…在5楼的早餐永远是咖啡和几个面包，全程吃到吐。
船本身还是不错的，服务也还行，如果给了小费服务就更好。但是如果伴随一堆大爷大妈旅行团，体验就不好了。	建议就是：挑个大爷大妈不太爱出游的时间段。邮轮游比较无聊，但是可以看到飞机和海岛上看不到的风景，应该经历一次。
对中国人和其他游客存在很大的差距，以下是通过日兼大大得倒的游轮员工吐槽，多图预警因为中国游客很多，不惹事赚你钱的同时歧视	你也不出声
七月21到七月26~  上海，长崎，上海。父母们以及小伙伴们一起出游。船上大多数东西都很不错，豪华，安静，平稳。食物一般（东西好，但不是很合口味。）目前付费餐厅只约了美国那个牛排馆。其他的我都全部吃了。一天n顿的吃各种花样。玩儿下来胖了5斤。船	上娱乐项目多，但多要排队，碰碰车太火爆，去晚了根本别想玩。
还好吧，建议你们选择小一点的船，太大了，各种设施就挤爆了哈哈哈，排队排队，抢，	抢，抢
亲身经历，将我所看到了无半点虚假写出，仅代表个人观点，及给予要去船上的朋友一些建议-现在就在船上。这是在船上的最后一天。上海-熊本-上海。1.我认为！在船上所有的外国服务员都比	中国的服务员负责、热情。船上所有搞推销的都是中国服务员（能理解，因为需要交流）推销包括（与船长合照49.9美金，吃各种付费餐，和其他）2.这里正宗北方妹子，实在待不惯南方奶奶堆里，吃自助加队、与服务员吵架、餐厅乱哄哄的跟菜市场一样、各种挤兑、盘子乱扔等。
