问题名,问题具体内容,回答信息
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,bug产生于人力有时穷。 知乎上看到的段子，但我不记得是在哪个答案了。。侵删： 一万个测试工程师在酒吧门外呼啸而过 一个测试工程师走进一家酒吧，什么也没要 一个测试工程师走进一家酒吧，要了一杯啤酒 一个测试工程师走进一家酒吧，要了一杯咖啡 一个测试工程师走进一家酒吧，要了0.7杯啤酒 一个测试工程师走进一家酒吧，要了NaN杯Null 一个测试工程师走进一家酒吧，要了2^32杯啤酒 一个测试工程师走进一家酒吧，要了一杯烫烫烫的锟斤拷 一个测试工程师走进一家酒吧，要了一份asdfQwer@24dg!&*(@ 一个测试工程师化装成老板走进一家酒吧，要了500杯啤酒并且不付钱 1T测试工程师冲进一家酒吧，要了500T啤酒咖啡洗脚水野猫狼牙棒奶茶 一个测试工程师走进一家酒吧，又走出去又从窗户进来又从后门出去从下水道钻进来 一个测试工程师走进一家酒吧，又走出去又进来又出去又进来又出去，最后在外面把老板打了一顿 测试工程师们满意地离开了酒吧。 然后一名顾客点了一份炒饭，酒吧炸了。。
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,我以前玩过一款游戏，叫做永恒之塔。 里面有个巨大的BUG. 在新手村打怪，一只怪最多掉5块钱。组队平分，每人1块。 但组队可以组满6个人。 于是当你组满6个人打一只怪的时候，这5块钱就不够分了。因为1是货币的最小单位。于是惊悚的事情就出现了。系统开始每人几十万，几百万的分。这个BUG就是个逻辑错误。 最后，因为刷钱被封号了。
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,哪有什么bug，都是规则内的可行解。
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,请出一组有点久远的图片。 --------- 客户是这样描述需求的 项目经理是这样理解的 设计出来是这样的 开发出来的是这样的 测试的时候是这样的 顾问是这样形容的 实施是这样的 顾客得到的是这个样子的 顾客真正想要的是这个样子的
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,飞机上，乌鸦对乘务员说：给爷来杯水！ 猪听后也学道：给爷也来杯水！ 生气的乘务员把猪和乌鸦扔出机舱。 乌鸦笑着对猪说：傻了吧？爷会飞！ （出现BUG）这时，猪伸出翅膀扑哧扑哧问道：你说什么？ （修改BUG后）乘务员发现自己莫名其妙在飞机外飞，同时还给乌鸦和猪两杯水，而且三个飞得比飞机还快......
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,"系统已上线,一切正常!"
Bug是如何产生的？,最好可以通俗的解释一下！显示全部,理发师：我给这个村里所有不给自己理发的人理发。 bug：理发师给不给自己理发？ 补丁：给村里所有不给自己理发的人(不含理发师自己理发。) 测试：七大姑八大姨都来理发试试 用户：给我的牛理个发。
被公司卸磨杀驴能把代码删除吗？,无问题描述,删除代码违法，但删除代码的注释不违法。 删除代码违法，但使用奇怪的函数名不违法。 删除代码违法，但调用乱七八糟的库不违法。 删除代码违法，但加入无用的代码不违法。
被公司卸磨杀驴能把代码删除吗？,无问题描述,想反抗又不敢反抗的时候 可以试着加倍努力干烂活，撸起袖子加油干.....烂活 态度一定要端正，水平一定要稀烂 —— 我当年实习的时候，领导敢7点之后打我电话，我就敢10点打回去向他请示 他敢10点给我打电话，我就凌晨1点给他回
被公司卸磨杀驴能把代码删除吗？,无问题描述,删除代码你什么也得不到，除了泄愤外屁用没有 不如在代码里埋点雷，最后还得请你回来修，要么就花大价钱重构 注释里面可以下毒，原则就是把注释写的没有参考价值，可以不按照代码实际功能来写注释，或者把注释里的参数名称调换一下，最好再夹杂大量正确的废话，增加阅读难度 活用变量闭包，闭包内外变量名称尽可能用一样的，这样整个代码就会看起来逻辑极其混乱难以分析，配合注释下毒就算尤雨溪来了都得琢磨半天 大量使用语法糖和各种简略写法，比如六七个箭头函数裹在一行里 高耦合低内聚，逼着别人必须极其谨慎的处理你的屎山 内存能不回收就不回收了，等着它内存泄漏 不写输入参数检查，只要调接口的时候参数有任何一点不对，马上崩就完事了 把关键逻辑写成一个开源库再引用的办法，引用版本号一定要写latest，离职后自己把开源库release一个会炸的新版本，等下次依赖自动升级就直接全炸 总之尽可能把你的代码写成一坨粘稠的屎山，这远比直接删代码来的更能恶心人 好吧，我还是年轻了，没想到我还能遇到更离谱的哈基神 印度外包公司的代码不但几乎完全实现了上面的部分（除了开源库他们写死了旧版本并且在cmakefiles里面下毒增加迁移难度） 同时还实现了更多的屎山 所有能复用的代码都是复制粘贴的，一个项目两套UI每套UI都有对应的一套重复的代码 注释里全tm是疑问句，以至于我怀疑这群哈基神的精神状态 全局变量左飞一个右飞一个 没有单行长度限制，不开自动换行能把带鱼屏撑出去 修bug全靠加三元运算符，一行里面四五个三元运算符 在尽可能符合给出的要求规范的情况下尽可能的用了各种不安全的设计，明文传密码，本地起服务器和webview通信还留了个远程任意执行的大雷 没有处理任何race condition但到处都是多线程，会产生114514种不同且无法复现的问题 我有时候都怀疑咖喱的原料里面是不是有见手青
被公司卸磨杀驴能把代码删除吗？,无问题描述,某个前东家有一段代码，在各种机缘巧合之下，是我直接在生产环境一气呵成写完的，除我以外没人敢动，离职六年后还有人打电话过来问我细节。 真是……太高看我了，写完不到一个月我基本就忘光了
被公司卸磨杀驴能把代码删除吗？,无问题描述,卧槽，你们都要埋雷给公司造成损失吗？ 我当年正常写就行。
被公司卸磨杀驴能把代码删除吗？,无问题描述,驴要明白一个道理，被卸磨杀驴后，你把面粉毁了，那买下一头驴重新磨一遍就行了。 但是你往面粉里加点脚皮屑，让老板吃，每次他吃的怪怪的，总觉得有问题，又不舍得扔了，然后一直吃。那才是最高效的报复。
被公司卸磨杀驴能把代码删除吗？,无问题描述,首先，屎山，bug，是合法的 代码写的差是合法的 代码中引用一个你自己的库(一般情况下)是合法的 写的代码先不提交是合法的 git合并时删掉一些代码也是合法的(合并代码又冲突嘛) 写代码不考虑特殊情况也是合法的 sql不防注入是合法的 域名解析源站ip是合法的 漏洞不修是合法的 多用点停止支持的库是合法的 多写点报错自动退出是合法的，什么参数错误管他什么直接报错 判断写严格点是合法的，发现问题立刻报错而且不输出问题 不写注释是合法的 什么？公司用的是1.8的jdk？没关系，用最新的jdk是合法的，直接把编译完成的代码传上去 突然又想到一个：写前端的兄弟们，用webpack来格式化代码如何～ 但你恶意删代码 1.(可能)没有效果，gitsvn直接恢复 2.如果删掉无法恢复那等着公司法务吧，违法的 兄弟们评论区不看后悔一辈子
被公司卸磨杀驴能把代码删除吗？,无问题描述,不能，这样犯法。 但是代码质量不过关是可以的。 你品你细品。
被公司卸磨杀驴能把代码删除吗？,无问题描述,劝开公司的，对各种技术人员好一点， 如果你用maya，这两年估计你遇到过， 有一个病毒，中招就会现实这个： 程序员要是泄愤，删代码并不是好主意， 在代码中加东西才是好方法。
被公司卸磨杀驴能把代码删除吗？,无问题描述,十几年前我接私活，帮别人实施一个政务软件项目，合作方老板承诺1万的好处费。 当时环境是Windows Server，我开了远程权限，写了脚本放在计划任务里，预防对方付款上磨磨唧唧。 后来担心的事情还是发生了。 我遂告知对方删除map（map及坐标数据是我私人提供的，没备份的话删了就彻底没有了）、删除应用程序以及格式化系统os的时间计划安排。 双方电话里相谈甚欢，互相给予对方温暖问候之后，我爽快的拿到了一张中行的支票。
有哪些让你目瞪口呆的 Bug ？,无问题描述,关于考勤打卡的 我们单位粗心的人事在系统里删除离职人员的时候不小心把我也删除了 当了很长时间的黑户 后来虽然又添加回来 但饭卡，慰问品之类的总是出错，每次我都得解释一遍然后气急败坏的自己去单独领一份 直到我发现 我请假系统里不扣年假 哈哈哈哈哈哈哈 无限续杯
有哪些让你目瞪口呆的 Bug ？,无问题描述,魅族手机把sim卡名称改成“无sim卡” 系统就会以为真的没有这张卡 直接断服务 且整张卡选项变为灰色 无法进行更改 重启也不行 解决办法是把系统语言改成英文 因为这样会识别到卡名字叫做“无sim卡”而不是真的没有sim卡
有哪些让你目瞪口呆的 Bug ？,无问题描述,有，不过是店员目瞪口呆，而我稳如老狗。 06年时候在福州，华莱士汉堡三个10元，两个7元，一个4.5元。 有次晚上请同学去吃，我说先来四个汉堡。 店员，“四个汉堡，14.5元。” 我，“不是14吗？” 店员，“三个10元，加一个4.5元，是14.5元啊。” 我摆摆手，“不要三个加一个，我要两个，加两个。” 店员，……………… 好了，可以点其他的了。
有哪些让你目瞪口呆的 Bug ？,无问题描述,一个老爷子卖酸奶 三块一瓶，十块三瓶 来个小伙子 “大爷，来瓶酸奶！” “三块！” “大爷，再来一瓶！” “三块！” “大爷，再来一瓶！” “三块！” “大爷你看，我买了三瓶酸奶，才九块钱，所以你那个‘十块三瓶’算错了，买的越多应该越便宜才对！” “呵呵，每天都有你这样的来一下买三瓶！”
有哪些让你目瞪口呆的 Bug ？,无问题描述,有一次，上班时指头被a4纸划破， 虽然伤口不大，还是挺疼 就用创可贴把中指贴了一圈 第二天早上起来 打开一看，我去 竟然完全愈合，毫无痕迹 突然想起周星驰电影《功夫》里的 练武奇才 难道，我也是？ 就在我向同事吹嘘时 他默默来了句 你看你中指旁边的指头 汗…… 贴错指头了
